cvegeo,entidad,municipio,aguinaldo,vacaciones,servicio_medico,incap_sueldo,sar_afore,credito_vivienda,utilidades,p_aguinaldo,p_vacaciones,p_servicio_medico,p_incap_sueldo,p_sar_afore,p_credito_vivienda,p_utilidades
19017,Nuevo León,Galeana,0.565,0.442,0.442,0.364,0.332,0.277,0.267,1,1,1,1,1,1,1
19018,Nuevo León,García,0.841,0.821,0.825,0.78,0.783,0.794,0.708,1,1,1,1,1,1,1
19019,Nuevo León,San Pedro Garza García,0.87,0.848,0.795,0.77,0.728,0.715,0.592,1,1,1,1,1,1,1
19020,Nuevo León,General Bravo,0.573,0.396,0.317,0.282,0.219,0.201,0.202,1,1,1,1,1,1,1
19021,Nuevo León,General Escobedo,0.828,0.811,0.802,0.737,0.757,0.752,0.646,1,1,1,1,1,1,1
19022,Nuevo León,General Terán,0.595,0.432,0.438,0.336,0.302,0.248,0.176,1,1,1,1,1,1,1
19023,Nuevo León,General Treviño,0.734,0.599,0.419,0.501,0.327,0.33,0.225,1,1,1,1,1,1,1
19024,Nuevo León,General Zaragoza,0.323,0.218,0.153,0.162,0.081,0.075,0.064,1,1,1,1,0,0,0
19025,Nuevo León,General Zuazua,0.848,0.836,0.842,0.81,0.817,0.818,0.754,1,1,1,1,1,1,1
19026,Nuevo León,Guadalupe,0.855,0.838,0.831,0.799,0.797,0.792,0.715,1,1,1,1,1,1,1
19027,Nuevo León,Los Herreras,0.474,0.342,0.156,0.175,0.095,0.075,0.111,1,1,1,1,0,0,0
19028,Nuevo León,Higueras,0.746,0.665,0.627,0.582,0.476,0.497,0.433,1,1,1,1,1,1,1
19029,Nuevo León,Hualahuises,0.608,0.494,0.444,0.39,0.36,0.339,0.254,1,1,1,1,1,1,1
19030,Nuevo León,Iturbide,0.613,0.431,0.369,0.332,0.266,0.234,0.161,1,1,1,1,1,1,1
19031,Nuevo León,Juárez,0.829,0.812,0.809,0.766,0.772,0.776,0.675,1,1,1,1,1,1,1
19032,Nuevo León,Lampazos de Naranjo,0.603,0.43,0.393,0.27,0.214,0.148,0.181,1,1,1,1,1,1,1
19033,Nuevo León,Linares,0.751,0.701,0.693,0.646,0.632,0.607,0.508,1,1,1,1,1,1,1
19034,Nuevo León,Marín,0.748,0.716,0.69,0.616,0.558,0.54,0.578,1,1,1,1,1,1,1
19035,Nuevo León,Melchor Ocampo,0.698,0.637,0.341,0.54,0.28,0.235,0.158,1,1,1,1,1,1,0
19036,Nuevo León,Mier y Noriega,0.199,0.121,0.097,0.076,0.044,0.038,0.066,1,1,0,0,0,0,0
19037,Nuevo León,Mina,0.724,0.678,0.696,0.583,0.527,0.436,0.493,1,1,1,1,1,1,1
19038,Nuevo León,Montemorelos,0.693,0.62,0.623,0.553,0.541,0.542,0.418,1,1,1,1,1,1,1
19039,Nuevo León,Monterrey,0.777,0.758,0.755,0.71,0.698,0.68,0.592,1,1,1,1,1,1,1
19040,Nuevo León,Parás,0.621,0.472,0.266,0.334,0.186,0.134,0.138,1,1,1,1,0,0,0
19041,Nuevo León,Pesquería,0.882,0.821,0.873,0.779,0.838,0.833,0.77,1,1,1,1,1,1,1
19042,Nuevo León,Los Ramones,0.379,0.274,0.193,0.205,0.114,0.099,0.108,1,1,1,1,1,1,1
19043,Nuevo León,Rayones,0.433,0.267,0.2,0.232,0.176,0.144,0.115,1,1,1,1,1,1,1
19044,Nuevo León,Sabinas Hidalgo,0.735,0.646,0.59,0.527,0.508,0.507,0.356,1,1,1,1,1,1,1
19045,Nuevo León,Salinas Victoria,0.84,0.819,0.821,0.762,0.776,0.784,0.721,1,1,1,1,1,1,1
19046,Nuevo León,San Nicolás de los Garza,0.869,0.862,0.852,0.821,0.813,0.801,0.719,1,1,1,1,1,1,1
19047,Nuevo León,Hidalgo,0.805,0.768,0.753,0.698,0.66,0.627,0.637,1,1,1,1,1,1,1
19048,Nuevo León,Santa Catarina,0.862,0.844,0.834,0.801,0.797,0.789,0.657,1,1,1,1,1,1,1
19049,Nuevo León,Santiago,0.765,0.695,0.652,0.586,0.525,0.493,0.424,1,1,1,1,1,1,1
19050,Nuevo León,Vallecillo,0.645,0.482,0.406,0.376,0.318,0.276,0.316,1,1,1,1,1,1,1
19051,Nuevo León,Villaldama,0.666,0.556,0.502,0.459,0.344,0.301,0.321,1,1,1,1,1,1,1
20001,Oaxaca,Abejones,0.217,0.167,0.167,0.167,0.133,0.167,0.133,0,0,0,0,0,0,0
20002,Oaxaca,Acatlán de Pérez Figueroa,0.256,0.202,0.237,0.191,0.204,0.169,0.134,1,1,1,1,1,1,1
20003,Oaxaca,Asunción Cacalotepec,0.349,0.276,0.312,0.206,0.206,0.154,0.14,1,0,1,0,0,0,0
20004,Oaxaca,Asunción Cuyotepeji,0.301,0.22,0.237,0.183,0.15,0.145,0.113,1,0,0,0,0,0,0
20005,Oaxaca,Asunción Ixtaltepec,0.584,0.497,0.502,0.452,0.434,0.396,0.234,1,1,1,1,1,1,1
20006,Oaxaca,Asunción Nochixtlán,0.348,0.287,0.288,0.237,0.239,0.179,0.136,1,1,1,1,1,1,1
20007,Oaxaca,Asunción Ocotlán,0.157,0.096,0.096,0.086,0.056,0.04,0.035,0,0,0,0,0,0,0
20008,Oaxaca,Asunción Tlacolulita,0.178,0.164,0.178,0.164,0.164,0.123,0.014,0,0,0,0,0,0,0
20009,Oaxaca,Ayotzintepec,0.084,0.064,0.065,0.045,0.051,0.032,0.028,0,0,0,0,0,0,0
20010,Oaxaca,El Barrio de la Soledad,0.697,0.65,0.709,0.598,0.628,0.55,0.492,1,1,1,1,1,1,1
20011,Oaxaca,Calihualá,0.155,0.129,0.121,0.112,0.121,0.095,0.009,0,0,0,0,0,0,0
20012,Oaxaca,Candelaria Loxicha,0.16,0.116,0.146,0.098,0.092,0.054,0.044,1,1,1,1,1,0,0
20013,Oaxaca,Ciénega de Zimatlán,0.236,0.182,0.171,0.125,0.095,0.068,0.067,1,1,1,1,0,0,0
20014,Oaxaca,Ciudad Ixtepec,0.581,0.523,0.518,0.488,0.476,0.439,0.275,1,1,1,1,1,1,1
20015,Oaxaca,Coatecas Altas,0.043,0.021,0.042,0.015,0.018,0.006,0.003,0,0,0,0,0,0,0
20016,Oaxaca,Coicoyán de las Flores,0.047,0.026,0.045,0.024,0.024,0.016,0.014,0,0,0,0,0,0,0
20017,Oaxaca,La Compañía,0.106,0.05,0.074,0.066,0.04,0.018,0.026,0,0,0,0,0,0,0
20018,Oaxaca,Concepción Buenavista,0.101,0.076,0.059,0.05,0.076,0.025,0.034,0,0,0,0,0,0,0
20019,Oaxaca,Concepción Pápalo,0.169,0.126,0.12,0.076,0.076,0.027,0.038,0,0,0,0,0,0,0
20020,Oaxaca,Constancia del Rosario,0.324,0.288,0.28,0.218,0.197,0.156,0.073,1,1,1,1,1,0,0
20021,Oaxaca,Cosolapa,0.398,0.319,0.347,0.263,0.265,0.234,0.196,1,1,1,1,1,1,1
20022,Oaxaca,Cosoltepec,0.081,0.071,0.071,0.051,0.051,0.03,0.03,0,0,0,0,0,0,0
20023,Oaxaca,Cuilápam de Guerrero,0.441,0.4,0.374,0.328,0.274,0.23,0.212,1,1,1,1,1,1,1
20024,Oaxaca,Cuyamecalco Villa de Zaragoza,0.107,0.081,0.098,0.069,0.046,0.038,0.017,0,0,0,0,0,0,0
20025,Oaxaca,Chahuites,0.186,0.13,0.128,0.094,0.115,0.084,0.086,1,1,1,1,1,1,1
20026,Oaxaca,Chalcatongo de Hidalgo,0.197,0.166,0.163,0.126,0.119,0.08,0.052,1,1,1,1,1,0,0
20027,Oaxaca,Chiquihuitlán de Benito Juárez,0.087,0.071,0.082,0.066,0.046,0.046,0.025,0,0,0,0,0,0,0
20028,Oaxaca,Heroica Ciudad de Ejutla de Crespo,0.154,0.108,0.092,0.077,0.071,0.049,0.053,1,1,1,1,1,1,1
20029,Oaxaca,Eloxochitlán de Flores Magón,0.081,0.063,0.075,0.044,0.037,0.028,0.023,0,0,0,0,0,0,0
20030,Oaxaca,El Espinal,0.681,0.598,0.602,0.556,0.514,0.485,0.319,1,1,1,1,1,1,1
20031,Oaxaca,Tamazulápam del Espíritu Santo,0.196,0.184,0.177,0.147,0.142,0.117,0.024,0,0,0,0,0,0,0
20032,Oaxaca,Fresnillo de Trujano,0.079,0.064,0.071,0.057,0.057,0.043,0.014,0,0,0,0,0,0,0
20033,Oaxaca,Guadalupe Etla,0.572,0.517,0.517,0.44,0.388,0.344,0.233,1,1,1,1,1,1,1
20034,Oaxaca,Guadalupe de Ramírez,0.077,0.069,0.069,0.038,0.062,0.069,0.023,0,0,0,0,0,0,0
20035,Oaxaca,Guelatao de Juárez,0.557,0.523,0.557,0.438,0.318,0.233,0.085,1,1,1,1,1,1,0
20036,Oaxaca,Guevea de Humboldt,0.083,0.064,0.078,0.048,0.051,0.038,0.009,0,0,0,0,0,0,0
20037,Oaxaca,Mesones Hidalgo,0.147,0.106,0.132,0.073,0.085,0.082,0.038,0,0,0,0,0,0,0
20038,Oaxaca,Villa Hidalgo Yalálag,0.077,0.077,0.077,0.062,0.058,0.035,0.038,0,0,0,0,0,0,0
20039,Oaxaca,Heroica Ciudad de Huajuapan de León,0.428,0.37,0.354,0.313,0.299,0.261,0.173,1,1,1,1,1,1,1
20040,Oaxaca,Huautepec,0.043,0.021,0.035,0.02,0.024,0.017,0.014,0,0,0,0,0,0,0
20041,Oaxaca,Huautla de Jiménez,0.26,0.195,0.207,0.152,0.164,0.125,0.051,1,1,1,1,1,1,1
20042,Oaxaca,Ixtlán de Juárez,0.414,0.365,0.358,0.322,0.302,0.259,0.18,1,1,1,1,1,1,1
20043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,0.523,0.406,0.406,0.357,0.357,0.312,0.28,1,1,1,1,1,1,1
20044,Oaxaca,Loma Bonita,0.397,0.246,0.258,0.218,0.225,0.193,0.14,1,1,1,1,1,1,1
20045,Oaxaca,Magdalena Apazco,0.635,0.579,0.566,0.516,0.484,0.42,0.352,1,1,1,1,1,1,1
20046,Oaxaca,Magdalena Jaltepec,0.096,0.069,0.084,0.051,0.057,0.024,0.03,0,0,0,0,0,0,0
20047,Oaxaca,Santa Magdalena Jicotlán,0.095,0.143,0.095,0.143,0.143,0.095,0.095,0,0,0,0,0,0,0
20048,Oaxaca,Magdalena Mixtepec,0.081,0.048,0.064,0.032,0.048,0,0.032,0,0,0,0,0,0,0
20049,Oaxaca,Magdalena Ocotlán,0.198,0.176,0.192,0.146,0.137,0.116,0.079,1,1,1,1,0,0,0
20050,Oaxaca,Magdalena Peñasco,0.06,0.045,0.057,0.018,0.024,0.021,0.006,0,0,0,0,0,0,0
20051,Oaxaca,Magdalena Teitipac,0.075,0.046,0.064,0.057,0.025,0.004,0.007,0,0,0,0,0,0,0
20052,Oaxaca,Magdalena Tequisistlán,0.424,0.333,0.349,0.304,0.291,0.264,0.124,1,1,1,1,1,1,1
